"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3IZVJEBJ6AES2BG43F2X3ZFH36VZ6Y","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3R0T90IZ1T6KDVSUDGWCTCM8VY9GCT","A1WBGYZ6Y8NJ9","Submitted","Fri Jun 23 16:41:05 PDT 2017","Fri Jun 23 16:52:02 PDT 2017","Mon Jun 26 16:52:02 PDT 2017","","","","657","100% (387/387)","100% (344/344)","100% (303/303)","0","Wonder how lucas came up with this","Okay","What","The whole idea for star wars","Prolly out of drugs","Nah he does not seem the type","You sure","yeah he was a nerdy one","I guess","Nah i am sure","x",""
"3IZVJEBJ6AES2BG43F2X3ZFH36VZ6Y","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3V0Z7YWSIZUQXAQN5I6SH0GW6N5V2B","AO33H4GL9KZX9","Submitted","Fri Jun 23 21:48:12 PDT 2017","Fri Jun 23 21:51:04 PDT 2017","Mon Jun 26 21:51:04 PDT 2017","","","","172","100% (95/95)","100% (43/43)","100% (23/23)","0","You know keep the footages and just add more modern touches?","They can still do it, but it just takes too long. Have to do it frame by frame, pixel by pixel.","if they have the green screen originals then I guess that's possible.","Why wouldn't they?","I think they're either destroyed or gets archived and gets old to a point where they become unusable.","That's an extremely short sighted thing to do.","Be that as it may, not sure if they have the original green backrgound footages.","if they don't have them, then there is no way to add modern CGI to them.","Maybe not. There is always a way. It would be so cool to see the deathstar gets blown up in a more realistic way.","Even computer science phds probably won't be able to do it without the original green background footage","x",""
"3IZVJEBJ6AES2BG43F2X3ZFH36VZ6Y","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3V5Q80FXIYL6L1O4L80MY5ODFZJ23K","A3RYTY3QHRXNIY","Approved","Thu Jun 22 10:01:23 PDT 2017","Thu Jun 22 10:03:00 PDT 2017","Sun Jun 25 10:03:00 PDT 2017","2017-06-25 17:03:08 UTC","","","97","100% (479/479)","100% (413/413)","100% (358/358)","0","Its old but i really like the empire strikes back","Probably","Thats a good one","Its definitely my favorite","When did it come out","1980","Wow before i was born","Me too","I wonder if they were popular when they came out","I always wondered that too","x",""
"3IZVJEBJ6AES2BG43F2X3ZFH36VZ6Y","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3VHP9MDGROEEZVWZ2WQUBRMWUKGFC2","A1HKCTDOTL6C9I","Submitted","Sat Jun 24 16:48:57 PDT 2017","Sat Jun 24 16:51:58 PDT 2017","Tue Jun 27 16:51:58 PDT 2017","","","","181","100% (45/45)","100% (42/42)","100% (39/39)","0","We need more Chewbacca backstory!","That's a bit much, but yeah, Chewie needs his own story so us fans can really learn more about his background!","We need Chewbacca to be more in the stories period!","I agree, although people tend to feel that an over exposure of Chewie in the movies would ruin his mystery.","I don't agree with that at all. I think Chewbacca is a really interesting character. He's strong, brave, and so loyal!","Did you cry when he screamed in pain after Han died?","I knew exactly how Chewie felt. It was like he lost a brother not just a friend.","Han and Chewie were basically family. All the adventures they went through.","I know. Chewie is awesome. He's like the big protective uncle in every family.","The cool uncle you knew would have your back and help you out with things your own father wouldn't let you do.","x",""
"3IZVJEBJ6AES2BG43F2X3ZFH36VZ6Y","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3Z4XG4ZF49LTNEX7LEGBFCQK8YTX87","A3OWHW7XYQU52K","Submitted","Sat Jun 24 19:46:19 PDT 2017","Sat Jun 24 19:51:01 PDT 2017","Tue Jun 27 19:51:01 PDT 2017","","","","282","0% (0/0)","0% (0/0)","0% (0/0)","0","What was your favorite Star Wars character?","By far, her trip to save Han Solo has to be viewed as the highlight.","I really like Princess Leia.","What about her particularly interested you?","Well, she is as much of a Jedi as Luke, for starters.","Despite that potential, Leia stayed pretty traditional though.","Perhaps, but we do not know what happened before the new trilogy.","I agree, and the gold bikini changed everybody's lives to some extent!","True.     Leia was not only a sex-object, but a tremendous General and warrior!","What do you think was the bravest thing Leis did?","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","30H4UDGLT3C3ZUXKTOGDQH5CQ57PMZ","A214JTAHTAWUKA","Submitted","Sun Jun 25 11:27:08 PDT 2017","Sun Jun 25 11:29:07 PDT 2017","Wed Jun 28 11:29:07 PDT 2017","","","","119","100% (214/214)","100% (174/174)","100% (118/118)","0","Do you think Han Solo would be a fan of his solo movie?","They did that because Harrison Ford was not sure he wanted to do another movie, so they needed an easy out.","I think he would think it was silly.","Why is that?","He was just sort of boring before the original trilogy.","Maybe it will show him and Jabba the Hut.","Maybe why he was in trouble with him.","What did you think when Vader put Solo in the Carbonite?","That was actual not originally part of the plot.","What do you mean?","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3483FV8BEFD5IKBM4AYK580XPSI62V","A22JBMOHQKHTSS","Submitted","Fri Jun 23 10:12:52 PDT 2017","Fri Jun 23 10:14:27 PDT 2017","Mon Jun 26 10:14:27 PDT 2017","","","","95","100% (45/45)","100% (44/44)","100% (44/44)","0","What do you think of Pod Racing?","Let's build it.","Like in the Star Wars movies?","Exactly.","I love it, though it is a little extreme.","I agree, no holds barred appraoch to winning is a bit much for my taste.","That being said it's awesome.","I wish I could drive one.","Me too, it's like Nascar but with hovercars.","I want one now.","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","38SKSKU7R2RRCQSVGHPEH7PB4MNILF","A2ZA3X3DBEMBCD","Submitted","Sun Jun 25 11:54:21 PDT 2017","Sun Jun 25 13:49:08 PDT 2017","Wed Jun 28 13:49:08 PDT 2017","","","","6887","0% (0/0)","0% (0/0)","0% (0/0)","0","I think Jar Jar Binks has got to be the worst character in the Star Wars franchise.","Me either, he probably would have flipped the switch that flooded the whole city thinking he was turning the lights on.","Ugh, totally.  The character itself could have been really interesting but the way they had him talk was just so annoying.","I know! He came from an interesting world, an interesting culture and you don't care one thing about him because you just can't stand to hear him talk.","The worst, the absolute worst was when Padme puts him in charge of being a senator for Naboo while she's away in Attack of the Clones.","Agreed! It's like, ""Who's the dumbest guy I know from planet? Oh OK, I'll put him in charge while I'm busy!""","It just just so dumb.  Who would listen to him?","Their planet is at risk, their whole republic is at risk and she puts a guy you couldn't trust to make a takeout order in charge of everything.","And he's such a coward! He just gave up and surrendered in the big battle against the droid army in Phantom Menace.","I don't blame the other Gungams for kicking him out.","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","39GHHAVOMGLR9T5GS7BX7R20VGTJ4D","AM2ES67A5XZFA","Submitted","Sun Jun 25 17:07:31 PDT 2017","Sun Jun 25 17:11:28 PDT 2017","Wed Jun 28 17:11:28 PDT 2017","","","","237","100% (4/4)","100% (4/4)","100% (4/4)","0","Are you looking forward to the next Star Wars movie?","I definitely can't wait for it to come out!","You bet! I thought Force Awakens was a fantastic start to the new trilogy.","It was much better than the movies from Episodes 1-3.","Indeed. I don't think they were that bad, but they just seemed to be lacking.","Yeah, they did tell a story that you kind of wanted from a Star Wars movie, but most of the characters seemed flat.","I think they tried a bit too hard, though Natalie Portman was good as Queen Amadala","She was fantastic, Rey from Force Awakens kind of reminds me of her a bit.","They really do look similar.","I'm definitely looking forward to Luke Skywalker and Rey's interactions in the next film.","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3A4NIXBJ77TD89IM1WN690WSLVJMLB","A21EKJDQXTDGP4","Submitted","Sun Jun 25 01:13:44 PDT 2017","Sun Jun 25 01:20:10 PDT 2017","Wed Jun 28 01:20:10 PDT 2017","","","","386","100% (19/19)","100% (19/19)","100% (19/19)","0","In Phantom Menace, what did you think about Darth Maul?","He was cut in half so I think it's safe to say that Darth Maul is dead.","He was a good villain but but died too easily. That was a little disappointing.","Yes I thought he was going to be the main villain for the whole trilogy so it was a little surprising that he was killed in the first movie.","They build him up to be this ultimate fighter and extremely powerful but in the end he wasn't so much.","Well to be fair he was fighting against two Jedi knights. That's pretty impressive so I'd say he was extremely powerful.","He even killed Qui-Gon Jinn who was a Jedi master.","He made dumb mistake when he had Obi Wan Kenobi hanging over the pit. He stood there to gloat instead of finishing him off.","Yeah it's hard to believe this skilled warrior would do something so stupid, thus allowing Obi Wan to best him.","Maybe Darth Maul didn't die.","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3L6L49WXW1RJ2UQV35736HJVDES454","APF1EAZT104LQ","Submitted","Sun Jun 25 14:27:01 PDT 2017","Sun Jun 25 14:36:58 PDT 2017","Wed Jun 28 14:36:58 PDT 2017","","","","597","100% (214/214)","100% (207/207)","100% (199/199)","0","Which Star Wars movie has the best lightsaber fight?","That movie is full of surprises.","The Empire Strikes Back","You like that one better than the one with Ben Kenobi in the first one?","Yes. it has a deeper significance.","That is true and it is better choreographed.","Did you like when Luke got his hand cut off?","That was a big surprise.","I did not think it would end with such a big surprise.","Yes. I had no idea Vader would turn out to be his father.","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3LUY3GC630UKERQXPIEO7Z8MVCJ7P5","A15340BRCER2UO","Submitted","Fri Jun 23 06:35:00 PDT 2017","Fri Jun 23 06:36:16 PDT 2017","Mon Jun 26 06:36:16 PDT 2017","","","","76","100% (89/89)","100% (76/76)","100% (69/69)","0","Man the end of Empire is pretty intense","No, especially after he cut off his hand.","How so?","Well there's the scene where they start torturing Han Solo","Oh yeah, he starts screaming off camera","Right, and then they freeze him in the carbon freezing","Yeah, that was pretty emotional","Yeah, Leia finally shows his love for him.","And then Luke finds out Darth Vader is his father","Yes, he wasn't happy about that","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3LUY3GC630UKERQXPIEO7Z8MVDPP7V","A27DYHT7ZQGQ34","Submitted","Fri Jun 23 08:37:57 PDT 2017","Fri Jun 23 08:43:03 PDT 2017","Mon Jun 26 08:43:03 PDT 2017","","","","306","100% (3/3)","100% (1/1)","100% (1/1)","0","How come you never see Leia use the force?","I wonder if there's any fan fiction about that topic? I should look that up when I get home.","Yeah, i've always wondered that. I mean her brother and father were both powerful force users, and yet she never uses it.","I thought I read that she has the power to use the force but just chooses not to.","Hmm, that makes sense, but still I don't fully understand why she doesn't. It probably could have helped in the war against the Empire.","Yeah, I had hoped for some dialogue related to her reluctance to use the force in the last movie, ""Force Awakens"", but no, nothing.","She was called a general in that movie though, so she was still very much in the war efforts, just not as a Jedi.","And then her son, Ben, turns all Sith and joins the dark side. That had to have factored into her reasons to stay away from the call of the force, don't you think?","Yeah, I would think so. I mean, her dad is dead, her brother ran away and her son is evil. I can see why she doesn't want anything to do with the force now, but still doesn't explain the past.","Guess we'll never know. I'm sure she had her reasons though.","x",""
"3XU80RHWHZAYKRO1ZYJSC5IU6KN447","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3RGU30DZTB27DJUMYBBTTLJ0H5TJMJ","A1BVSIP3EBSARQ","Submitted","Sat Jun 24 11:17:00 PDT 2017","Sat Jun 24 11:28:02 PDT 2017","Tue Jun 27 11:28:02 PDT 2017","","","","662","100% (11/11)","100% (11/11)","100% (11/11)","0","I was just reminiscing about when I saw ""The Empire Strikes Back"". You know, I felt pretty helpless after watching that movie.","It was the end of times. The seventies were over, the oil crisis past, the war in Vietnam complete - people didn't know what to expect, and ""The Empire Strikes Back"" reflected all of that.","I didn't see it when it was in the theaters, I was too young. Didn't it come out in 1980?","Yeah, I was in ninth grade back then. I saw it because I loved ""Star Wars: A New Hope"" so much.","I think I saw it on TV. So what made you feel so helpless?","Well for one thing, Mark Hamill's character, Luke Skywalker wasn't the focus of the film, he was only half of it.","And what else? I mean, didn't he spend time with Yoda, and do Jedi training?","Well yes, he did, but following Han Solo, Chewbacca and Leia was starting to get on my nerves. They seemed pretty unfocused.","Yeah, and then they got into trouble in Cloud City, when they hung out with Lando Calrissian. Though Billy Dee Williams was interesting.","I found the ending to be the most shocking thing, ever. Luke, losing his arm to Darth Vader, and Han being encased in carbonite - it was really too much for me.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","333U7HK6IA949PO9LICQAVW68PPJDL","A22JBMOHQKHTSS","Submitted","Fri Jun 23 09:31:10 PDT 2017","Fri Jun 23 09:33:33 PDT 2017","Mon Jun 26 09:33:33 PDT 2017","","","","143","100% (45/45)","100% (44/44)","100% (44/44)","0","Since Force Awakens Lea has been in the older movies and now the new one.","I hope not.","Yes she has so?","Well which character do you like more her new one or her old one?","They're the same so how is that even a question?","I mean did you like her before or now in the new movie better?","I would say before because she had more story she played the part well and looked good doing it.","Do you think in her older age she might be more harsh and brutal?","I'm not sure we will have to see.","Do you think she will end up dying in the movies?","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","33PPO7FECW98EE4330RQYUH6VCHIDT","AO33H4GL9KZX9","Submitted","Sat Jun 24 13:39:03 PDT 2017","Sat Jun 24 13:44:37 PDT 2017","Tue Jun 27 13:44:37 PDT 2017","","","","334","100% (95/95)","100% (43/43)","100% (23/23)","0","You know whatelse is weird?","The reason is that he's the grandson of Darth Vader! That's why he has to wear a mask! it defines them both!.","Oh God, now what?","Why does Kylo Ren have to wear a mask too?","Because he's a gradnson of Darth Vader! And Darth Vader wears a mask","But we just said, Darth Vader's mask is wrong.","I didn't say it's wrong. You said the reason for the mask is weird. And it's for the drama of the experience. it'd be weird if he didn't have a mask","Why, because he's a grandson of Darth Vader who wore the unneeded mask?","The mask is needed. The mask is necessary. It defines Darth Vader!","Well, it's the wrong and stupid definition, if you ask me. And the same goes for Klyo. He doesn't need the mask. He's just wearign it for no reason.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","340UGXU9DZVZHMZPO2GYNJBOPF0VU7","A3C9XTTCBTUROK","Submitted","Sun Jun 25 08:06:41 PDT 2017","Sun Jun 25 08:10:20 PDT 2017","Wed Jun 28 08:10:20 PDT 2017","","","","219","100% (3/3)","100% (3/3)","100% (3/3)","0","How into Star Wars would you say you are?","R.I.P. Princess Lea.","I really enjoy them, lot's of special effects.","The old ones are still classic but for some reason I get excited to see the newer ones.","The characters are hard to keep up with but I love Chewbacca.","LOL! What ever happened to JarJar BInks?","I have no idea but didn't you name your dog after him.","Yes, funny you remember that. Darth Vader is a bad ass.","I know, LUKE I AM YOUR FATHER.","You da daddy. OH a shame about Carrie Fisher. I guess she was on a lot of drugs.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3A4TN5196LCYDRN5XMEUECY9AYVHC2","A2ND2YYTTZEUSP","Submitted","Fri Jun 23 20:50:39 PDT 2017","Fri Jun 23 21:01:58 PDT 2017","Mon Jun 26 21:01:58 PDT 2017","","","","679","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you think they will replace Carrie Fisher in the next Star Wars Movie?","Yes.  Perhaps he will after death like Yoda and Kenobi did at the end of ""Return of the Jedi""","I don't know who else could play Leia.  She passed so suddenly.","Yes, they may have to remove Leia from the plot in the upcoming film.","Perhaps they will kill off Leia in the next film, since Fisher is gone.","Perhaps.  Do you think they might bring back Han Solo?","He was killed in ""The Force Awakens"".","Yes, but is he really dead, or will there be a sci-fi ""resurrection""?","I don't know, but I wouldn't mind seeing Harrison Ford in the film.","Me too, but Solo is the only character he could play.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3IAEQB9FMFEQF9O8SHV5ZLQEAL9DWL","A3ORKH5A398H9H","Submitted","Fri Jun 23 12:01:27 PDT 2017","Fri Jun 23 12:05:18 PDT 2017","Mon Jun 26 12:05:18 PDT 2017","","","","231","100% (27/27)","100% (27/27)","100% (27/27)","0","Who is your favorite Star Wars character?","I kind of thought it was like that.","It would have to be Han Solo","And why is that?","Because he was a cool friend and a cool ship, and he gets the girl.","Okay, I can seen why you like him.","WHo's your favorite character?","Darth Vader, no contest","I can probably guess why, but tell me anyway.","Because he has all those cool powers and he is just a great bad guy.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3NPFYT4IZDY8GT3P4CSZ7P7IWDRGXJ","AEWPAZBYA7XE","Approved","Thu Jun 22 10:39:00 PDT 2017","Thu Jun 22 10:40:56 PDT 2017","Sun Jun 25 10:40:56 PDT 2017","2017-06-25 17:41:08 UTC","","","116","100% (270/270)","100% (217/217)","100% (183/183)","0","I wonder if they'll bring back the Ewoks.","Bit of trivia for ya.","I hope so.","I thought they really made The Return of the Jedi.","They did bring back Widget.","Huh?","In the first prequel, he was in the audience at the pod races.","There weren't any Ewoks!","Not the Ewok, the actor.","Oh!","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3OWEPKL08A6KB6EK931W3A3RVUP7NA","A3A8P4UR9A0DWQ","Approved","Thu Jun 22 06:20:21 PDT 2017","Thu Jun 22 07:51:07 PDT 2017","Sun Jun 25 07:51:07 PDT 2017","2017-06-25 14:51:08 UTC","","","5446","100% (21/21)","100% (15/15)","100% (10/10)","0","I can remember watching the original three Star Wars in the 80's","Yes that's how I felt about Rogue One.","I do too It was like an event.","The movies really blew my mind because they weren't like anything out there.","Yes, they marketed them so well.","The characters made the movie.","Oh I agree.","I wasn't too happy with the next three they tried to do.","Me either but now I feel hopeful about these newer movies.","I think there are endless possibilities for the stories to weave together.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3U84XHCDID7H98AKATEJVLQQEBV4Z2","APF1EAZT104LQ","Submitted","Fri Jun 23 20:14:22 PDT 2017","Fri Jun 23 20:16:00 PDT 2017","Mon Jun 26 20:16:00 PDT 2017","","","","98","100% (214/214)","100% (207/207)","100% (199/199)","0","How many Star Wars movies was Chewbacca in?","Yes. I prefer the Chewbacca from the first 3 original movies.","Five","Which ones?","The original 3 and then episodes 3 and 7.","I do not remember him in Episode 3","He was in it on the Wookie home planet.","Oh yeah. Now, I remember","He met Yoda.","That was sort of weird.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EKAR2G","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3ZSY5X72NY5CBAYBJWZFNGUWMISROG","A3RYTY3QHRXNIY","Approved","Thu Jun 22 09:37:27 PDT 2017","Thu Jun 22 09:39:03 PDT 2017","Sun Jun 25 09:39:03 PDT 2017","2017-06-25 16:39:08 UTC","","","96","100% (479/479)","100% (413/413)","100% (358/358)","0","I love star wars","Thanks","Me too","My friends and i were going to have a star wars weekend","Whats that","Where we hang out and rewatch all the movies","That aounds like fun","It is","I think im going to copy that idea","You will love it","x",""
