"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3SV8KD29L4MZ1Q1T5JWYDIKZ4Z6ZKQ","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3OCHAWUVGPEDIFZ8U3DE5HZB2KJKXG","A2TDEX0T7XEPLU","Approved","Tue Jun 20 09:32:46 PDT 2017","Tue Jun 20 09:39:05 PDT 2017","Fri Jun 23 09:39:05 PDT 2017","Thu Jun 22 00:24:01 PDT 2017","","","379","100% (96/96)","100% (96/96)","100% (84/84)","0","How do you feel about the series going up to 10 movies?","I haven't laughed this hard in years!","What are you talking about?","Oh, I'm sorry. The Fast & Furious series.","Oh, that one. I honestly think that's just silly.","I thought the same. To think the tag line for Furious 7 was ""One last ride.""","Right? At this rate, there's going to be 3 extra last rides.","For number 8, ""Just one more ride.""","For number 9, ""Seriously, this is the last ride.""","For number 10, ""Someone please stop this last ride.""","x",""
"3IKDQS3DQEUVN20VD2REP4413DWIC0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","31LM9EDVOMMDV1FMACQT6080MVUNJE","A1CF6U3GF7DZEJ","Approved","Sat Jun 24 07:12:02 PDT 2017","Sat Jun 24 07:18:44 PDT 2017","Tue Jun 27 07:18:44 PDT 2017","2017-06-27 14:19:08 UTC","","","402","100% (137/137)","100% (127/127)","100% (116/116)","0","I just saw 2 Fast 2 Furious.","Setting up for number three.","Was Vinnie Diesel in it?","No, he was doing xXx.","Who directed?","John Singleton.","Who was the hottie?","The great Eva Mendes.","What happens in the movie?","Walker is a fugitive from the LAPD but works with the FBI to bring down a drug lord and clear himself.","x",""
"3IKDQS3DQEUVN20VD2REP4413DWIC0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","33UKMF931AE54HGBJ2Q9H511810TTQ","AR1DW7M787JN5","Approved","Tue Jun 20 01:11:30 PDT 2017","Tue Jun 20 01:28:50 PDT 2017","Fri Jun 23 01:28:50 PDT 2017","Thu Jun 22 00:23:55 PDT 2017","","","1040","100% (54/54)","100% (51/51)","100% (48/48)","0","If you could do one thing from Fast & Furious, what would it be?","Not if I jumped out at the last minute like Dom did.","Anything at all from any movie?","Yes, anything, and it was completely legal.","hmm... I guess I'd have to go with Driving the car between buildings.","You'd really want to drive a car out of a building and into another building?","No, in and out of three buildings.","That is just insane.","That is the point. I think it would be awesome.","It probably would be, but it'd be the last awesome thing you do.","x",""
"3IKDQS3DQEUVN20VD2REP4413DWIC0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3A1PQ49WVIBEQOD7HPPAXGFI5OQ1HR","A22JBMOHQKHTSS","Approved","Tue Jun 20 07:06:58 PDT 2017","Tue Jun 20 07:11:08 PDT 2017","Fri Jun 23 07:11:08 PDT 2017","Thu Jun 22 00:23:55 PDT 2017","","","250","100% (71/71)","100% (70/70)","100% (70/70)","0","Have you seen Fast & Furious 6?","Oh yes now I remember.","Absolutely I loved it.","Do you recall the part where they're racing down the highway trying to save Letty?","I don't recall that no can you rejog my memory.","I can try, well there was a man I don't remember his name in a tank.","I do remember the tank that was crazy.","Yeah and they were trying to save letty.","I don't remember that part.","Well Dom was on one side of the highway and they were on the other and Letty got thrown from the vehicle when Dom flew through the air and caught her smashing into a car.","x",""
"3IKDQS3DQEUVN20VD2REP4413DWIC0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3PWWM24LHTSSMYUAXPVIPMWOUAQ284","A1WBGYZ6Y8NJ9","Approved","Mon Jun 19 18:20:41 PDT 2017","Mon Jun 19 18:27:31 PDT 2017","Thu Jun 22 18:27:31 PDT 2017","Thu Jun 22 00:23:55 PDT 2017","","","410","100% (536/536)","100% (493/493)","100% (438/438)","0","I hate most things to do with racing","He is really calm and hilarious","Why it is so boring to me to be honest","Then why do you seem to be into the fast and the furious so much","Because Vin is awesome","Well i guess i cannot disagree with that","He is one of the more real actors out their","What do you mean real","Like he is relatable and understandable","Well yeah he is down to earth guy in interviews too","x",""
"3IKDQS3DQEUVN20VD2REP4413DWIC0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3SITXWYCNW3CPCVEOQ0L6EGLG6HBXR","A1OQ3KL56KMQSU","Submitted","Mon Jun 26 09:42:58 PDT 2017","Mon Jun 26 09:45:23 PDT 2017","Thu Jun 29 09:45:23 PDT 2017","","","","145","100% (34/34)","100% (33/33)","100% (28/28)","0","Have you seen the second Fast and the Furious movie?","Good thing I did not watch it.","Which one is that?","It was called 2Fast2Furious.","Is that the drifting one?","No, that was Tokyo Drift, the third in the series.","I am not sure if I have seen the second one, what happens?","It is where the FBI hires Brian to help take down a drug lord.","That does not sound too familiar","It was not the best one, quite forgettable.","x",""
"3IKDQS3DQEUVN20VD2REP4413DWIC0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3VFJCI1K40TOJXHDVDM7I7LUVZKGR7","ADXWDENQZCX0A","Approved","Fri Jun 23 19:51:54 PDT 2017","Fri Jun 23 19:54:02 PDT 2017","Mon Jun 26 19:54:02 PDT 2017","2017-06-27 02:54:08 UTC","","","128","100% (4/4)","100% (4/4)","100% (4/4)","0","Do you enjoy the fast and the furious movies?","Yep, he held everything together.","Yes they were very exciting!","I am so sad though now that paul walker died.","That is terrible! He was so handsome.","Vin diesel was good in the movies too.","I should really watch them again just to see those to racing their cars really fast.","I agree, Tokyo drift was ok","All of the movies before that one were great!","Really went downhill after paul walker","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3D3VGR7TA19NPL5P0YFNZDWLQHQ3R6","A1HKCTDOTL6C9I","Approved","Tue Jun 20 00:46:33 PDT 2017","Tue Jun 20 00:50:53 PDT 2017","Fri Jun 23 00:50:53 PDT 2017","Thu Jun 22 00:24:09 PDT 2017","","","260","100% (77/77)","100% (74/74)","100% (60/60)","0","Do you remember Eva Mendes in Fast 5?","I've watched those scenes! I need to go and catch that Eva Mendes scene!","No I don't remember her being in that. Wasn't she only in 2 Fast 2 Furious?","She was the lead actresses in 2 Fast 2 Furious but she made a post credit cameo in Fast 5.","Wow, I didn't realize that! What did she do?","She basically works for the Feds I think. She was handing the Rock some files.","What were in the files? I need to watch Fast 5 again.","The files she handed over to the Rock post credit was a file on Letty. Remember she supposedly died in the 4th one.","That's really interesting! I didn't realize this scene existed. It kind of makes sense now that Michelle Rodriguez's Letty just appeared in Fast and Furious 6.","I know it's one of those Fast and Furious Easter eggs! I put it right next to that scene of Paul Walker driving to Miami, and Dom driving around Mexico.","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3DYGAII7PM2UK9VCLHNU7QPHZQFPQ0","A3TG1G0115XJMN","Approved","Mon Jun 19 23:18:48 PDT 2017","Mon Jun 19 23:22:02 PDT 2017","Thu Jun 22 23:22:02 PDT 2017","Thu Jun 22 00:24:09 PDT 2017","","","194","100% (33/33)","100% (33/33)","100% (31/31)","0","have you seen fas and furious seven?","me too now letty and dom have a real family!","yes, i have, it was very intense!","i cant believe dom went against his team!","don't forget. he had his son he needed to protect!","that is true, he wanted to protect his son.","letty was not happy though.","yea, especially when that woman kissed him in fromt of her!","that made me so mad when she did that!","me to, well i was glad when he saved his son.","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3GNCZX450JH2XTOVWLQ8HQACV6ZPAV","A2FI2VTA8JVYS6","Approved","Mon Jun 19 11:23:17 PDT 2017","Mon Jun 19 11:29:53 PDT 2017","Thu Jun 22 11:29:53 PDT 2017","Thu Jun 22 00:24:09 PDT 2017","","","396","100% (157/157)","100% (148/148)","100% (120/120)","0","Did you watch all Fast and Furious movies?","I do like the actors, thank you for the recomendation.","No I only saw a few of them.","Did you see the first one?","Yes but it was a long time ago.","It is worth watching again.","I do remember it was good.","Yes the car scenes were very well done.","Yes I could pay more attention to that.","Yes the acting was excellent as well.","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3K9FOBBF2IDJQR3MDX26MFLSP5KLN4","A3RYTY3QHRXNIY","Approved","Mon Jun 19 19:30:01 PDT 2017","Mon Jun 19 19:31:15 PDT 2017","Thu Jun 22 19:31:15 PDT 2017","Thu Jun 22 00:24:10 PDT 2017","","","74","100% (556/556)","100% (490/490)","100% (415/415)","0","Have you seen all the fast and furious movies?","Yes and really cute","All but the last one","I havent seen it either.","Ive been wondering what its like","Me too, its probably not the same without paul walker.","I know i cant believe hes gone","Me either","He was so good in those movies","And really cute too","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3LUY3GC630UKERQXPIEO7Z8MVHT7PP","APF1EAZT104LQ","Submitted","Sun Jun 25 19:36:14 PDT 2017","Sun Jun 25 19:52:50 PDT 2017","Wed Jun 28 19:52:50 PDT 2017","","","","996","100% (377/377)","100% (370/370)","100% (328/328)","0","Do you think The Fast and the Furious was very successful?","Yes. The story was full of surprises.","I assume it was, since they made tons of other ones.","I guess so. Part 1 had the most heart.","Every scene was unique and had good acting.","I liked the party scene. You could tell Paul Walker and Vin Diesel were gonna be good friends.","There were a lot of twists and turns in the film.","I liked when it was revealed that Paul Walker was a cop.","I was not expecting that.","I agree. It was cool though how they kept it secret for awhile.","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3TE3O857312Y4396WY1IG3RTK4OR2J","A2CUBA783W1689","Approved","Tue Jun 20 18:38:25 PDT 2017","Tue Jun 20 18:44:12 PDT 2017","Fri Jun 23 18:44:12 PDT 2017","Thu Jun 22 00:24:10 PDT 2017","","","347","100% (19/19)","100% (14/14)","100% (11/11)","0","What do you think about the Fast and Furious movies?  Do you like them?","I watched it at the theater with a friend and his other friend, then recently I watched it with my mother.","Yes I do.  I started watching the whole movies when Fast 5 came out.","Really?  I remember I liked that one, but some people criticized it.","Yeah, I loved that movie.  They drove the car off a cliff!","That was amazing.  I liked that scene too.","And then there was the part at the end when they dragged the big safe through the city streets in Brazil.","Yeah, I have a hart time understanding people who don't like that.","Haha, me too!  It was amazing and I never understand people who don't like that!","Who did you watch it with?","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3TMFV4NEP98EYESHB9KPDTCDZU68W4","A2Y23D9C3JIWGB","Approved","Fri Jun 23 11:44:59 PDT 2017","Fri Jun 23 11:47:08 PDT 2017","Mon Jun 26 11:47:08 PDT 2017","2017-06-26 18:48:08 UTC","","","129","100% (98/98)","100% (86/86)","100% (65/65)","0","I really miss Brian's character.","Maybe they will better utilize his character in Fast 9.","Me too.  Paul Walker was so great in his role.","Did you notice that they tried to replace him in the latest Furious movie?","How so?","They introduced Scott Eastwood's character as another Brian.  A law man who goes rogue.","Now that you mention it, he even drove a similar blue car as Brian.","Exactly.  I understand why they would try to do it, but I don't think it was executed correctly.","Indeed.  His character had a few lines but played no major role.","There was a period of maybe 20 minutes or so where he just wasn't on screen.","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3URFVVM166CGQ64ZPZ518POKCBXUZ2","A2R72PEQOZAINO","Approved","Tue Jun 20 05:18:18 PDT 2017","Tue Jun 20 05:41:36 PDT 2017","Fri Jun 23 05:41:36 PDT 2017","Thu Jun 22 00:24:10 PDT 2017","","","1398","100% (7/7)","100% (7/7)","100% (7/7)","0","Did you see Furious 7?","Wow you know a lot about  Fast and Furious","Is that the one where Paul Walker died during filming?","Yes, and they used his real life brothers Cody and Caleb as stand-ins to finish the movie for him.","I didn't know that.","Yeah, that way they could finish the movie.","So is O'Connor killed off as a character then?","No they played it as he retired.","He was so important to the franchise as he is in all the movies","Well he wasn't in Tokyo Drift or Los Bandoleros","x",""
"3XEIP58NL0HALWJBQJ8ZSIXETZBZLT","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3Z7EFSHGNA8VZHNK2QWGHYM3XA5XC9","AO33H4GL9KZX9","Approved","Mon Jun 19 17:04:30 PDT 2017","Mon Jun 19 17:10:08 PDT 2017","Thu Jun 22 17:10:08 PDT 2017","Thu Jun 22 00:24:10 PDT 2017","","","338","100% (124/124)","100% (72/72)","100% (50/50)","0","That Camaro was sweet too.","7 liters of gasoline burning inside that engine. That's a lot of power.","Yep, 1969 Yenko Camaro.","427 cubic inches of solid american steel. 425 horses.","I think I prefer a 60s camaro over a mustang from the same time any day.","Well they haven't used a Shelby in any of their movies.","Oh Yeah Shelby GT is the best Mustang of them all.","Shelby Cobra GT 500. That's the car that needs to be in the movie.","That will be so rad. 1969 Shelby GT 500. Now that is the quintessential American muscle car","That's an icon of its day. Big bad, and beautiful. 428 cubic inches of American power.","x",""
"3L55D8AUFARHD2F0HKDHBSYPTWUCY0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","37C0GNLMHGXSLU921ZI11RR1L43D6C","A2WHC086WNUQNB","Approved","Mon Jun 19 10:47:56 PDT 2017","Mon Jun 19 10:51:43 PDT 2017","Thu Jun 22 10:51:43 PDT 2017","Thu Jun 22 00:23:56 PDT 2017","","","227","100% (3/3)","100% (3/3)","100% (3/3)","0","Why are the Fast and Furious movies shown out of order?","Hard to say, but I think all the stars would definitely do it becaus the Fast and Furious franchise still makes a lot of money worldwide.","I think because after #3 - Tokyo Drift - they did not think the franchise would come back.","Why, because Vin Diesl was off staring in Triple X movies?","Yes and because for the second movie, Paul Walker couldn't really carry it alone.","Paul Walker wasn't in the Fast 8 movie was he?","No, he died during the filming of Fast and Furious 7 so they just did not include him or Jordanna Brewster, who plays Mia.","Is Fast 8 just as good as the rest?","I think so, it has a good storyline, but I honestly think they should have stopped after Fast and Furious 7.","Do you think they will go all the way to 10?","x",""
"3L55D8AUFARHD2F0HKDHBSYPTWUCY0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","39ASUFLU6Y1AWF7YYH2B7MM6IPXXEN","A1CF6U3GF7DZEJ","Approved","Wed Jun 21 10:13:45 PDT 2017","Wed Jun 21 10:21:36 PDT 2017","Sat Jun 24 10:21:36 PDT 2017","Thu Jun 22 00:23:56 PDT 2017","","","471","100% (137/137)","100% (127/127)","100% (116/116)","0","I saw The Fast and the Furious movie.  The first one.","Wow, she's hot.","Cool.  Who directed that?","Rob Cohen.","Who plays the hot girlfriend?","Michelle Rodriguez","She was great in Girlfight.","She was in Avatar, too.","Who is the cop's girlfriend?","Jordana Brewster as Mia.","x",""
"3L55D8AUFARHD2F0HKDHBSYPTWUCY0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3COPXFW7XC6896XH8C3XB4D80KIPK3","A3RYTY3QHRXNIY","Approved","Mon Jun 19 20:09:39 PDT 2017","Mon Jun 19 20:13:09 PDT 2017","Thu Jun 22 20:13:09 PDT 2017","Thu Jun 22 00:23:56 PDT 2017","","","210","100% (556/556)","100% (490/490)","100% (415/415)","0","Do you like the fast and the furious?","No i haven't","Yes those are good movies","I cant believe paul walker is gone","I know its so sad","Im still suprised they came out with another movie after he died","Me too","It doesnt seem right","No it doesnt","Have you seen the last one?","x",""
"3L55D8AUFARHD2F0HKDHBSYPTWUCY0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3IOEN3P9S8DYTZTQL6Y60PQSW9N616","A20FUMWUKXJS0P","Approved","Mon Jun 19 18:30:03 PDT 2017","Mon Jun 19 18:36:49 PDT 2017","Thu Jun 22 18:36:49 PDT 2017","Thu Jun 22 00:23:56 PDT 2017","","","406","100% (4/4)","100% (4/4)","100% (3/3)","0","WOuld you like to come over tonight and watch Fast & Furious: Tokyo Drift?","I look forward to coming over and I'll bring the popcorn!","I'd love to as Tokyo Drift is my favorite of the series.","What is your favorite thing about F&F TD?","I love the cars and how they are tricked out.","My favorite part is the close up view of life in Tokyo.","Though I do find it a bit of a stretch to view Lucas Black as a teenager considering he was 24 when he made the movie.","I know but his character was great and I enjoyed seeing him learn how to drift.","The parking garage drift sequence was pretty impressive!","It was especially how they drifted around the spiral ramps.","x",""
"3L55D8AUFARHD2F0HKDHBSYPTWUCY0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3K9FOBBF2IDJQR3MDX26MFLSQMYLNH","APF1EAZT104LQ","Submitted","Sun Jun 25 20:52:54 PDT 2017","Sun Jun 25 20:55:32 PDT 2017","Wed Jun 28 20:55:32 PDT 2017","","","","158","100% (377/377)","100% (370/370)","100% (328/328)","0","I loved the backstory with Dom in the Fast and the Furious","Me too","Yeah, that thing with his dad was scary.","Did you like the date scene?","Yeah, that explained the group and how they formed.","I was really into that romance story with Paul Walker and Dom's sister.","Yeah, it was very cool.","I liked how he ordered the tuna everyday at her shop","Yeah. That was funny","I knew they were gonna get together","x",""
"3L55D8AUFARHD2F0HKDHBSYPTWUCY0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3LJ7UR74RI7NSJW1753P0YJH3KYN4O","AS2WTWYVRW9BV","Approved","Tue Jun 20 03:23:27 PDT 2017","Tue Jun 20 03:27:22 PDT 2017","Fri Jun 23 03:27:22 PDT 2017","Thu Jun 22 00:23:56 PDT 2017","","","235","100% (26/26)","100% (26/26)","100% (25/25)","0","So do you think they will keep having success on the Fast and Furious movies without Paul Walker?","Aw Man those movies were awful what bad examples of his better work.","I would say yes, they sitll have the Rock and Vin Diesel who are both headline actors","True but the whole series without Paul just doesn't seem right and its missing something dont you agree?","I do agree but look at Tokyo Drift, noboby was in that one except for Lil Bow Wow and it did pretty good at the box office","Yeah that one I don't even consider as part of the Fast series it should just be called Tokyo Drift and drop the Fast and Furious logo","Did you know that a new Fast is being released sometime this year?","No I didn't but I guess i'll give it a chance and see if it's any good","Should be like I said they still have The Rock who is a great action actor","Yes I really liked him in Faster and The Scorpion King","x",""
"3L55D8AUFARHD2F0HKDHBSYPTWUCY0","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3NC5L260MPGF8KT2S1ZL6RGDJV1FOV","A2Y23D9C3JIWGB","Approved","Fri Jun 23 02:03:14 PDT 2017","Fri Jun 23 02:06:27 PDT 2017","Mon Jun 26 02:06:27 PDT 2017","2017-06-26 09:07:08 UTC","","","193","100% (98/98)","100% (86/86)","100% (65/65)","0","What do you think about the Fast & Furious movies?","Like I said, they're superheroes!","I think that they're basically superhero movies.","How so?","Well, they're all basically indestructible.  No matter how many car crashes or other accidents, they always leave unscathed.","That's a good point.  Pretty much no one in the core group, besides Han, died.","Remember that scene in 'Fast Five' where Dom and Brian drive off a bridge and survive?","Yea, that was pretty ridiculous.  Or the scene in the 7th where they drive through 3 buildings.","I'm pretty sure the laws of physics don't apply to any of these characters.","Also, now I'm reminded of the fact that The Rock's character gets shot by rubber bullets in the latest movie, and just shrugs it off.","x",""
