"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3H5TOKO3D9DCZESFIMC793282AH46E","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:00 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:00 PDT 2017","","","3R6BYFZZP8622T7UTSMHP476V38FXA","AG2IU1ZORLR3Q","Submitted","Sun Jun 25 13:32:55 PDT 2017","Sun Jun 25 13:35:20 PDT 2017","Wed Jun 28 13:35:20 PDT 2017","","","","145","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you like to listen to rock music?","They just don't make them like that anymore!","Yes! My favorite band is U2.","Oh yeah? What is your favorite album by them?","I really love The Joshua Tree. Did you know that they have a tour for the 30th anniversary?","No, I didn't know that! I personally liked Achtung Baby.","Me too, that's a good album. What other rock bands do you like?","I really like classic rock - The Rolling Stones, The Who, Pink Floyd, and so on.","Those are all good choices. Mick Jagger is one of my heroes.","Yeah, I really like that era of music.","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","39ASUFLU6Y1AWF7YYH2B7MM6IOYXEM","A1ZCW9H86VFIBE","Approved","Tue Jun 20 18:25:15 PDT 2017","Tue Jun 20 18:27:06 PDT 2017","Fri Jun 23 18:27:06 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","111","100% (114/114)","100% (114/114)","100% (84/84)","0","Have you heard of a new rock band called CRX?","Will do! Thanks for the tip.","I have not. Where are they from?","They are from Los Angeles.","Cool! Is anyone famous in the band?","Yes. Nick Valensi from the Stokes is a member of CRX.","Good to know. How long have they been around?","They formed in 2013.","Is there a particular song you like? I want to look them up!","Check out the song ""Broken Bones."" It has an awesome guitar part.","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3AUQQEL7U6NJ10N9QV2EYCNH9NF0VM","AEWPAZBYA7XE","Submitted","Fri Jun 23 13:16:52 PDT 2017","Fri Jun 23 13:18:34 PDT 2017","Mon Jun 26 13:18:34 PDT 2017","","","","102","100% (254/254)","100% (201/201)","100% (167/167)","0","Did you ever see The Doors?","That generation was dropping like flys!","They were way before my time.","I meant the movie.","The one with Val Killmer?","That's the one.","Yeah, pretty great flick.","Jim Morrison died so young.","Seems to be the way of the rock star.","Not all of them.","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3DIP6YHAPDMKHE6QQ9QJRN5DRGPE8X","A3KT7FHYY6PF2P","Approved","Wed Jun 21 10:19:20 PDT 2017","Wed Jun 21 10:26:35 PDT 2017","Sat Jun 24 10:26:35 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","435","100% (34/34)","100% (34/34)","100% (34/34)","0","Do you like rock?","I will do this very soon.","I do. What should I listen to.","Have you ever heard of The Mars Volta?","No, who are they?","They are a couple of guys from Texas that make great music.","It is just two guys?","Well, there are actually a bunch, but there are two leaders.","That sounds really cool. What kind of music is it?","It's progressive rock. Check it out.","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3FDJT1UU7524GWFYOXUJDY8R9LL5K3","A3GM1Y0H93CZT1","Approved","Tue Jun 20 12:50:28 PDT 2017","Tue Jun 20 14:10:46 PDT 2017","Fri Jun 23 14:10:46 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","4818","100% (80/80)","100% (68/68)","100% (67/67)","0","Did you know that Tool is releasing a new album?","Incredible, but unfortunately, Manyard made use all promise not to talk about it.","Are you serious? No, I had no idea.","Yeah, apparently its coming out soon and they're also going to tour again.","Wow. I'd pretty much given up on Manyard ever doing anything with Tool again.","I know, when he started yet another side band, I figured Tool was done.","At least all of his side bands are really good.","True. I really do like A Perfect Circle and Puscifer.","I went and saw Puscifer last year.","How were they?","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3GGAI1SQEWSK55OGOJU76H65Q7XCMI","A2FI2VTA8JVYS6","Approved","Tue Jun 20 11:55:35 PDT 2017","Tue Jun 20 12:00:18 PDT 2017","Fri Jun 23 12:00:18 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","283","100% (92/92)","100% (83/83)","100% (59/59)","0","Do you like Jamming out to Nirvana?","Yes I think live is the best for a great artist like that.","Yes Kurt Cobain's voice is so unique.","Yes I can feel his emotion.","His voice does communicate so much.","Yes he is truly a special person.","Yes I like him a lot.","Yes I do too.","I am going to watch his live stuff soon.","Yes I like seeing him live.","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3I33IC7ZWGW65MNPUNFWLD2JK1JA2F","A290EIMDHSG4P4","Approved","Wed Jun 21 06:58:38 PDT 2017","Wed Jun 21 07:03:19 PDT 2017","Sat Jun 24 07:03:19 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","281","100% (2/2)","100% (2/2)","100% (2/2)","0","Do you think rock music is getting old.","I think I would start locally, and work from there.","I do, I hear so many songs played over and over again.","Do you think the radios should play less played rock songs?","I do. Some songs people never hear from a band.","Do you think this would make rock music more popular again.","I do. I think it would not be so repetitive.","Would you drive a campaign with radio stations to play less popular songs?","I would love to start a campaign to promote this.","What stations would you start with, locally or nationally?","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3LEIZ60CDKTI6EGWROAACT16ZT8Z97","A214JTAHTAWUKA","Approved","Wed Jun 21 14:47:34 PDT 2017","Wed Jun 21 14:49:12 PDT 2017","Sat Jun 24 14:49:12 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","98","100% (214/214)","100% (174/174)","100% (118/118)","0","Who was the best rock artist of all time?","Added just a bit of pop in with the rock.","I would have to say, Elvis.","What? He is not a Rock guy.","He was one of the first, Rock and Roll.","Well, how about as of late?","Maybe Kurt Cobain.","He and Nirvana were really groundbreaking.","Teen Spirit is one of my favorite songs.","I like the way the mixed genres a bit.","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3NJM2BJS4X0QQ8LTGZMZNL00VEICPS","A1HTW2HVXUGZ1R","Approved","Tue Jun 20 21:06:12 PDT 2017","Tue Jun 20 21:10:21 PDT 2017","Fri Jun 23 21:10:21 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","249","100% (21/21)","100% (21/21)","100% (12/12)","0","So, any bands you looking to see this Summer?","Another great song too man, I am so hyped for this!","I don't know man, but I'm really dying to see Metallica. I heard they're gonna be in concert in Orlando.","Really man? What date are they going to play?","July 5th, I was thinking about ordering tickets on Stubhub.","Dude, I am so down to go, but I don't have money for a ticket.","That's alright man, I can buy you a ticket when I order mine, just pay me back when you get paid.","For real man? You're the best, this show is going to be awesome!","Hell yeah man, I can't wait to see them perform Master of Puppets live.","Dude, I hope they play Ride the Lightning. That's my favorite song.","x",""
"3H5TOKO3D9DCZESFIMC793282AH64G","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:02 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:02 PDT 2017","","","3XCC1ODXDM5FWMBRY9RJCLPW1J4RQI","A2GIYD0TEI3V62","Approved","Thu Jun 22 07:52:29 PDT 2017","Thu Jun 22 09:42:36 PDT 2017","Sun Jun 25 09:42:36 PDT 2017","Fri Jun 23 01:56:26 PDT 2017","","","6607","100% (44/44)","100% (44/44)","100% (44/44)","0","When did you first listen to rock","I can't blame you, its such an iconic song!","My mom used to play it all the time when I was little, so I just got used to it","Really? What bands did she listen to?","Most 80's stuff, she loved Journey.","Wow I'm a big Journey fan! Whats your favorite song?","Girl can't help it has a special place in my heart","Thats one of my favorites too.","Whats your favorite song? Do you have one?","It sounds cliche, but I love Don't Stop Believin'","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","308XBLVESJYSSG92FRUTHWUXEBQBRW","A1HWI4N1RJGKYY","Approved","Wed Jun 21 08:41:24 PDT 2017","Wed Jun 21 08:42:09 PDT 2017","Sat Jun 24 08:42:09 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","45","100% (308/308)","100% (205/205)","100% (185/185)","0","Hey.","Also Spotify.","Hey.","Do you listen to rock music a lot?","Well I don't know about a lot, but I enjoy it.","How do you normally listen to it?","I usually stream it on my computer.","Oh through apps and stuff?","Yeah I usually use pandora.","Oh okay cool.","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","34S6N1K2ZWDRGVHBAZ7THVOW3ZRHLJ","A3TUR78G58REV3","Approved","Thu Jun 22 03:43:33 PDT 2017","Thu Jun 22 03:46:27 PDT 2017","Sun Jun 25 03:46:27 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","174","100% (4/4)","100% (4/4)","100% (4/4)","0","So what, for you, is the best decade for rock music?","Yeah, the 1970s are a story of artistic revitalization and rebirth, and that's what appeals to me about them so strongly!","Well, it's a hard question, because so much has been out there... but I probably say the 1970s.","The '70s? Really?","Yeah, well, people tend to think of it in terms of disco and some of the cliche classic rock bands, but a lot of cool stuff was going on.","Well, if your broaden your scale to include Germany, you get their experimental rock scene and the birth of electronic music.","Not necessarily the ""birth,"" I'd take issue with that, but yes, techno music as we know it, electronic dance music, for sure.","You have Giorgio Moroder doing that stuff with Sparks by the end of the decade. That's a great album.","Oh yeah, and that's my point, because if you look at rock music in 1970, it's all a bit sludgy and turgid blues-rock.","Sure, and then progressive rock and punk rock came along to wake up everyone.","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","35H6S234SBUXHHU9MT0I3F398QU56R","A2QFJS7Q8PP4OO","Approved","Tue Jun 20 11:08:27 PDT 2017","Tue Jun 20 11:11:56 PDT 2017","Fri Jun 23 11:11:56 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","209","100% (29/29)","100% (29/29)","100% (27/27)","0","Why do you think Nickelback is so hated?","Some of the songs are dumb, though, like Photograph. ""how did our eyes get so red and what the hell is on Joey's head? ""","I think people think their music sounds all the same.","I kind of like them. I think all bands face that to some degree.","I think it became cool to hate Nickelback.","So people hate Nickelback because people hate Nickelback?","Pretty much, it hasn't stopped them from being popular, though.","I agree, I think everyone secretly knows all the words to Rock Star.","That song is probably the epitome of why they are hated, it's about selling out.","I always liked their first album.","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","38BQUHLA9XULEULJEO3Y1H0MFODOMU","AEWPAZBYA7XE","Approved","Wed Jun 21 14:50:28 PDT 2017","Wed Jun 21 14:52:11 PDT 2017","Sat Jun 24 14:52:11 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","103","100% (254/254)","100% (201/201)","100% (167/167)","0","Who's your favorite rock band?","No. I wouldn't have liked it, I sure.","Tom Petty and the Heart Breakers.","Excellent choice!","You?","Lynard Skynard, for sure.","They were pretty great.","They had a cover band come through just a while back.","I heard.","Did you go!","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","3DY4FPOOA2I71U78K8LTI8O4H19VRL","A2FSQBC1OU8WN8","Approved","Tue Jun 20 11:12:52 PDT 2017","Tue Jun 20 11:17:02 PDT 2017","Fri Jun 23 11:17:02 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","250","100% (9/9)","100% (7/7)","100% (7/7)","0","Have you gone to any rock concerts?","That must have been good.","Yes I've been to a few, like Journey and Black Sabbath.","How was Steve Perry singing live?","He sounded real good, just like the albums.","Because some bands sound awful when you see them live.","Yes but Journey was great.","What was your 1st rock concert?","It was Elton John, and then Van Halen. What about you?","My 1st concert was Quiet Riot and Twisted Sister.","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","3EFVCAY5L43SSUSI4A1AO3I5WMK8J7","A2ZDNV3621BH6A","Approved","Tue Jun 20 12:38:22 PDT 2017","Tue Jun 20 12:44:13 PDT 2017","Fri Jun 23 12:44:13 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","351","100% (6/6)","100% (6/6)","100% (6/6)","0","would you say rock music is dead nowadays?","perhaps, we're definitely looking at a different aesthetic now than we were 30 years ago.","well of course not, there are plenty of rock bands that still draw huge crowds","But doesn't there seem to be a significant lack of new rock bands these days?","I suppose, yeah. Most of the big touring acts nowadays have been touring for decades.","Why do you think that is?","I think there's a total genre shift happening in general right now - towards rap and edm.","hmm, why would rap and edm invalidate popular rock music the way it seems to?","maybe because of the technology - digital instrumentation is so sophisticated now that real instrumentation is pretty rare these days","I've noticed the distinct digital sound now - maybe it's part of a changing social philosophy?","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","3V0Z7YWSIZUQXAQN5I6SH0GW5BV2VJ","A1SRI5PDX6WB9B","Approved","Wed Jun 21 09:26:40 PDT 2017","Wed Jun 21 09:38:26 PDT 2017","Sat Jun 24 09:38:26 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","706","100% (40/40)","100% (40/40)","100% (30/30)","0","Do you want to go out to dinner with me tonight?","I have several Metallica tshirts I never wear cause they're too small now, I should auction those off.","I would, but I'm really broke.","I can pay for you, I have a new side venture and I've been making quite a bit of money selling stuff on ebay.","What are you selling?","I had a lot of old concert tshirts from when I used to go to concerts all the time. Even though they are used and old, people are willing to pay good money for them.","Really? What kind of money?","I sold an L7 tshirt for $60 last week.This week I put up a Def Lepard shirt for 15, one from The Cranberries for 25, and a rare Collective Soul shirt I got 35 for.","Wow. I have a bunch of old concert tshirts too, maybe I should try that.","90s alternative bands are really popular. I must have a dozen Smashing Pumpkins tshirts, and they fetch a good price, but I'm hanging on to those cause I really like that band.","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","3WMINLGALCXJ34FRRG42XQB5WQ7CAX","A2AVFNOKFHQ2ME","Approved","Tue Jun 20 11:41:18 PDT 2017","Tue Jun 20 11:43:26 PDT 2017","Fri Jun 23 11:43:26 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","128","100% (31/31)","100% (31/31)","100% (29/29)","0","Random question, greatest rock guitarist in history?","Learned everything he knows from Clapton. HA!","Jimi Hendrix.","Meh.","You don't like Hendrix. He pretty much started the rock guitar solo.","Granted. He was a good guitar player. Maybe I'll give you that one but he wasn't much of a performer.","So who are you thinking of?","Eddie Van Halen. Eric Clapton.","Clapton is good. Possibly one of the best ever but he learned everything he knows from Hendrix.","And Van Halen?","x",""
"3HYV4299H0QHVU8W07LI23AQLU18EA","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","3YMTUJH0DTALNW1L41P19XP9S4GT4V","A1YBZWXXW358IF","Approved","Wed Jun 21 10:31:03 PDT 2017","Wed Jun 21 10:33:55 PDT 2017","Sat Jun 24 10:33:55 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","172","100% (62/62)","100% (62/62)","100% (62/62)","0","What do you think of The Who?","Wow,I saw them once.","Love them! One of the best rock bands ever!","I agree a hundred percent!","Roger Daltrys voice is pure rock!","True rock voice. None,better!","Love reign oer me!!","One of my favorite Who songs.","Ever see them live!","Yes. Four times in my life.","x",""
"3IHWR4LC7D7TBZAIWQB9NI8IDN88IJ","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","34FNN24DCN3Z014FSCVAM6N27245YC","A1WBGYZ6Y8NJ9","Approved","Wed Jun 21 01:01:12 PDT 2017","Wed Jun 21 01:28:31 PDT 2017","Sat Jun 24 01:28:31 PDT 2017","Fri Jun 23 01:56:27 PDT 2017","","","1639","100% (387/387)","100% (344/344)","100% (303/303)","0","Man these tunes are rocking","Nah i think Far beyond driven is their best","What are you rocking out to","I am rocking out to some pretty cool tunes","Well what album","Pantera Cowboys from hell","oooh i love that album","Its a banger","I know isnt it","Their best album to be honest","x",""
"3IHWR4LC7D7TBZAIWQB9NI8IDN88IJ","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","34FNN24DCN3Z014FSCVAM6N27255YD","ATADQXPHL10Y8","Approved","Wed Jun 21 02:55:14 PDT 2017","Wed Jun 21 02:56:51 PDT 2017","Sat Jun 24 02:56:51 PDT 2017","Fri Jun 23 01:56:28 PDT 2017","","","97","100% (430/430)","100% (260/260)","100% (212/212)","0","Who has been the biggest rock band of the 2000s decade?","Unless you say Foo Fighters but that sounds lazy.","Thats tough because there was an influx of artists at that time.","I could argue it was Creed.","And I could counter that with Nickelback.","Those arent 2 great bands though.","I know, System of a Down had a huge impact.","Toxicity was a big track in its day.","Yeah and then you could say other bands spawned off of that.","I guess Its tough to really nail down one specific band.","x",""
"3IHWR4LC7D7TBZAIWQB9NI8IDN88IJ","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","39KFRKBFIOPL8BAXXRR9VCNTOXTOYK","A24NKUCAX1LURL","Approved","Wed Jun 21 09:31:14 PDT 2017","Wed Jun 21 09:39:14 PDT 2017","Sat Jun 24 09:39:14 PDT 2017","Fri Jun 23 01:56:28 PDT 2017","","","480","100% (8/8)","100% (2/2)","100% (2/2)","0","One of my favorite singers of rock and roll is Elvis Presley.","A lot of people remember that day with so much sadness.  That reminds me of another good song - ""The Day The Music Died""..","Oh, I absolutely loved Elvis!  Heartbreak Hotel was one of my favorites.","He had such a beautiful voice and so good looking!  Yes, Heartbreak Hotel was a great song.","I use to have most of his records.","I had a lot of his records and played them all the time.  Rock n Roll is the best music ever.","It sure is - the music that we could hear the words and the words made sense, so unlike what the kids play now.  Elvis had so many beautiful songs that it is hard to pick my favorite.","I have quite a few favorites - Hey Jude is one of them.","Oh, yes, Hey Jude was a good one - I didn't know he recorded that song until years after his death.","That was one of the saddest days of my life.  I remember what I was doing when I heard he died.","x",""
"3IHWR4LC7D7TBZAIWQB9NI8IDN88IJ","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","3A4NIXBJ77TD89IM1WN690WSKIWMLX","AJITIN95JSBAR","Approved","Wed Jun 21 05:43:19 PDT 2017","Wed Jun 21 05:46:47 PDT 2017","Sat Jun 24 05:46:47 PDT 2017","Fri Jun 23 01:56:28 PDT 2017","","","208","100% (12/12)","100% (10/10)","100% (10/10)","0","Do you listen to rock music at all?","It's like they cannot figure out that it is about the end of a relationship that he was in.","I sure do. It's probably my favorite genre of music.","Who is your favorite band?","I would say that the Red Hot Chili Peppers are probably my favorite, and I also really like Nirvana.","Those are two good choices. Have you ever seen the Red Hot Chili Peppers in concert?","I haven't, but I'm thinking about trying to get tickets the next time they go on tour.","My favorite band is probably Green Day.","It's funny how everyone thinks the song ""Time of Your Life"" is about something different than what it really is.","Yeah, people play it at graduations like it is a good thing.","x",""
"3IHWR4LC7D7TBZAIWQB9NI8IDN88IJ","3HD129RETDWWP50YCEHNTJVXANN46I","Create a dialog on rock music for ten sentences","Create a dialog on rock music for ten sentences","dialog, chat, rock, entertainment, fun, arts, conversation, writing, music, creative","$0.40","Tue Jun 20 10:05:01 PDT 2017","9","BatchId:2842578;OriginalHitTemplateId:920937340;","7200","259200","Tue Jun 27 10:05:01 PDT 2017","","","3AAPLD8UCDBFZ8PGJ89K3MYDX9DTHS","AY9ZVK32I1P1L","Approved","Wed Jun 21 03:03:41 PDT 2017","Wed Jun 21 03:09:50 PDT 2017","Sat Jun 24 03:09:50 PDT 2017","Fri Jun 23 01:56:28 PDT 2017","","","369","100% (8/8)","100% (7/7)","100% (3/3)","0","Hello what are you listening to?","Oh yes Angel by Aerosmith is so sweet! I listen to it when I am feeling bad about my relationship.","I am listening to Aerosmith.","Oh I love them, are they your favorite Rock band?","I like Aerosmith but I like Bon Jovi better.","Oh I do too! I love ""Living on a prayer""","Yea it is my theme song of sorts.","I also like like Bon Jovi's ""You give love a bad name""","Yea that one is ok, how about ""Always""?","I like that one as well. It reminds me of Aerosmiths ""Angel"" since it is sappy.","x",""
